source,date,match_id,bout_num,map,team1,team2,team1_score,team2_score,winner,map_status,source_match_url,fetched_at
5e,2026-04-03,csgo_mc_2392450,2,Ancient,G2,GL,13,7,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392450,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392451,1,Ancient,BB,Heroic,9,13,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392451,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392451,2,Nuke,BB,Heroic,13,7,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392451,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392451,3,Dust2,BB,Heroic,13,11,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392451,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392838,1,Nuke,Gaimin Gladiators,GameHunters,13,1,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392838,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392838,2,Dust2,Gaimin Gladiators,GameHunters,8,13,GameHunters,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392838,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392838,3,Ancient,Gaimin Gladiators,GameHunters,13,10,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392838,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392686,1,Mirage,The Huns,TYLOO,6,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392686,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392686,2,Nuke,The Huns,TYLOO,10,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392686,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392689,1,Mirage,TYLOO,RA,13,8,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392689,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392689,2,Ancient,TYLOO,RA,13,5,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392689,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392688,1,Nuke,FlyQuest,CW,13,4,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392688,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392688,2,Inferno,FlyQuest,CW,13,10,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392688,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2393005,1,Nuke,B8,Wildcard,13,7,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393005,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2393005,2,Mirage,B8,Wildcard,13,10,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393005,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2393006,1,Mirage,NRG,Voca,13,4,NRG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393006,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2393006,2,Inferno,NRG,Voca,13,3,NRG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393006,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392861,1,Mirage,CTG,TYLOO,7,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392861,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392861,2,Ancient,CTG,TYLOO,11,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392861,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2393008,1,Mirage,Astralis,MIBR,13,10,Astralis,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393008,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2393008,2,Overpass,Astralis,MIBR,13,5,Astralis,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393008,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392452,1,Anubis,GL,BB,8,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392452,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,csgo_mc_2392452,2,Mirage,GL,BB,5,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392452,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,csgo_mc_2392453,1,Anubis,G2,BB,10,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392453,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,csgo_mc_2392453,2,Ancient,G2,BB,13,11,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392453,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,csgo_mc_2392453,3,Dust2,G2,BB,13,9,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392453,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,csgo_mc_2393057,1,Ancient,BIG,Luminous,13,0,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393057,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,csgo_mc_2393057,2,Mirage,BIG,Luminous,13,1,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2393057,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392666,1,Inferno,B8,3DMAX,8,13,3DMAX,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392666,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392666,2,Ancient,B8,3DMAX,13,3,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392666,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392666,3,Dust2,B8,3DMAX,13,3,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392666,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392446,1,Mirage,G2,BB,13,5,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392446,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392446,2,Ancient,G2,BB,5,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392446,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392446,3,Overpass,G2,BB,13,3,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392446,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392667,1,Dust2,BESTIA,B8,13,8,BESTIA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392667,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392667,2,Mirage,BESTIA,B8,14,16,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392667,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392667,3,Ancient,BESTIA,B8,12,16,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392667,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392623,1,Inferno,Monte,M80,13,8,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392623,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392623,2,Dust2,Monte,M80,3,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392623,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392623,3,Mirage,Monte,M80,10,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392623,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392447,1,Nuke,GL,NIP,6,13,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392447,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392447,2,Mirage,GL,NIP,13,11,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392447,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392447,3,Ancient,GL,NIP,13,11,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392447,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392832,1,Ancient,Gaimin Gladiators,Yawara,13,11,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392832,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392832,2,Dust2,Gaimin Gladiators,Yawara,13,3,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392832,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392833,1,Ancient,ODDIK,Gaimin Gladiators,13,6,ODDIK,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392833,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392833,2,Dust2,ODDIK,Gaimin Gladiators,13,9,ODDIK,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392833,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392858,1,Inferno,TYLOO,CTG,13,4,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392858,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392858,2,Mirage,TYLOO,CTG,13,2,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392858,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392449,1,Overpass,BB,9INE,13,9,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392449,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392449,2,Dust2,BB,9INE,13,4,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392449,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392448,1,Nuke,Heroic,NIP,16,14,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392448,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,csgo_mc_2392448,2,Mirage,Heroic,NIP,13,7,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392448,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392660,1,Nuke,B8,3DMAX,11,13,3DMAX,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392660,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392660,2,Ancient,B8,3DMAX,13,8,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392660,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392660,3,Dust2,B8,3DMAX,9,13,3DMAX,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392660,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392442,1,Ancient,GL,9INE,13,6,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392442,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392442,2,Inferno,GL,9INE,13,7,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392442,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392620,1,Ancient,Monte,M80,13,4,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392620,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392620,2,Dust2,Monte,M80,13,10,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392620,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392663,1,Nuke,Phantom,B8,16,14,Phantom,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392663,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392663,2,Mirage,Phantom,B8,11,13,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392663,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392663,3,Ancient,Phantom,B8,5,13,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392663,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392682,1,Ancient,FlyQuest,SemperFi,16,13,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392682,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392682,2,Anubis,FlyQuest,SemperFi,13,4,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392682,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392664,1,Inferno,Falcons Force,B8,9,13,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392664,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392664,2,Mirage,Falcons Force,B8,13,10,Falcons Force,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392664,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392664,3,Ancient,Falcons Force,B8,0,13,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392664,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392683,1,Ancient,UR,TYLOO,2,13,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392683,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392683,2,Nuke,UR,TYLOO,13,11,UR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392683,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392683,3,Mirage,UR,TYLOO,13,16,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392683,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392444,1,Nuke,Nemesis,Heroic,4,13,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392444,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392444,2,Mirage,Nemesis,Heroic,7,13,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392444,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392622,1,Anubis,M80,Alliance,11,13,Alliance,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392622,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392622,2,Inferno,M80,Alliance,13,2,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392622,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,csgo_mc_2392622,3,Overpass,M80,Alliance,13,5,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392622,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392852,1,Mirage,TYLOO,RA,13,3,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392852,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392852,2,Ancient,TYLOO,RA,13,4,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392852,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392612,1,Nuke,HAVU,Liquid,13,6,HAVU,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392612,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392612,2,Mirage,HAVU,Liquid,8,13,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392612,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392612,3,Dust2,HAVU,Liquid,7,13,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392612,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392630,1,Mirage,B8,Z7,13,5,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392630,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392633,1,Dust2,B8,AM,13,7,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392633,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392614,1,Inferno,M80,Aurora,3,13,Aurora,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392614,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392614,2,Anubis,M80,Aurora,13,10,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392614,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392614,3,Overpass,M80,Aurora,13,11,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392614,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392617,1,Nuke,Liquid,Sashi,10,13,Sashi,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392617,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392617,2,Anubis,Liquid,Sashi,10,13,Sashi,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392617,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392636,1,Dust2,B8,Phantom,13,3,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392636,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392678,1,Dust2,FlyQuest,UR,13,6,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392678,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392678,2,Anubis,FlyQuest,UR,13,9,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392678,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392679,1,Ancient,TYLOO,SemperFi,11,13,SemperFi,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392679,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392679,2,Inferno,TYLOO,SemperFi,9,13,SemperFi,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392679,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392654,1,Inferno,B8,Falcons Force,13,8,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392654,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392654,2,Mirage,B8,Falcons Force,13,1,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392654,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392441,1,Mirage,Heroic,BB,13,8,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392441,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392441,2,Dust2,Heroic,BB,7,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392441,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,csgo_mc_2392441,3,Overpass,Heroic,BB,7,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392441,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392182,1,Dust2,Legacy,Gaimin Gladiators,13,4,Legacy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392182,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392182,2,Ancient,Legacy,Gaimin Gladiators,13,8,Legacy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392182,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392847,1,Ancient,LVG,Chaos,13,7,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392847,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392847,2,Dust2,LVG,Chaos,13,9,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392847,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392534,1,Overpass,SINNERS,BB,13,11,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392534,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392534,2,Nuke,SINNERS,BB,11,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392534,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392534,3,Mirage,SINNERS,BB,13,16,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392534,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392594,1,Mirage,Liquid,Inner Circle,16,13,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392594,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392594,2,Ancient,Liquid,Inner Circle,13,2,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392594,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392849,1,Inferno,LVG,CTG,13,5,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392849,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392849,2,Ancient,LVG,CTG,13,8,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392849,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392537,1,Inferno,Heroic,Acend,14,16,Acend,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392537,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392537,2,Dust2,Heroic,Acend,13,9,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392537,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392537,3,Mirage,Heroic,Acend,10,13,Acend,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392537,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392600,1,Inferno,M80,BASEMENT BOYS,13,9,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392600,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392600,2,Dust2,M80,BASEMENT BOYS,13,3,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392600,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392183,1,Dust2,paiN,Gaimin Gladiators,7,13,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392183,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392183,2,Nuke,paiN,Gaimin Gladiators,13,6,paiN,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392183,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392183,3,Inferno,paiN,Gaimin Gladiators,13,6,paiN,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392183,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392538,1,Mirage,BB,G2,13,11,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392538,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392538,2,Ancient,BB,G2,9,13,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392538,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392538,3,Anubis,BB,G2,13,10,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392538,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392541,1,Ancient,BESTIA,BB,10,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392541,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392541,2,Mirage,BESTIA,BB,9,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392541,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392850,1,Inferno,TYLOO,Just Swing,7,13,Just Swing,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392850,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392850,2,Nuke,TYLOO,Just Swing,13,10,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392850,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392850,3,Mirage,TYLOO,Just Swing,13,3,TYLOO,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392850,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392624,1,Mirage,B8,maquinas,13,0,B8,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392624,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392607,1,Ancient,Liquid,M80,7,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392607,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392607,2,Inferno,Liquid,M80,9,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392607,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,csgo_mc_2392627,1,Inferno,B8,WAZABI,10,13,WAZABI,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392627,2026-06-01T09:27:40.610670+00:00
5e,2026-03-29,csgo_mc_2392510,1,Dust2,Heroic,CYBERSHOKE,13,6,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392510,2026-06-01T09:27:40.610670+00:00
5e,2026-03-29,csgo_mc_2392514,1,Mirage,Heroic,SAW,13,4,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392514,2026-06-01T09:27:40.610670+00:00
5e,2026-03-29,csgo_mc_2392516,1,Inferno,Heroic,Fluxo,13,1,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392516,2026-06-01T09:27:40.610670+00:00
5e,2026-03-29,csgo_mc_2392519,1,Overpass,SINNERS,OG,13,6,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392519,2026-06-01T09:27:40.610670+00:00
5e,2026-03-29,csgo_mc_2392518,1,Ancient,BIG,JJH,5,13,JJH,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392518,2026-06-01T09:27:40.610670+00:00
5e,2026-03-29,csgo_mc_2392520,1,Overpass,BIG,SINNERS,16,12,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392520,2026-06-01T09:27:40.610670+00:00
5e,2026-03-29,csgo_mc_2392522,1,Overpass,BIG,OG,11,13,OG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392522,2026-06-01T09:27:40.610670+00:00
5e,2026-03-29,csgo_mc_2392523,1,Ancient,SINNERS,JJH,16,14,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392523,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392180,1,Inferno,Gaimin Gladiators,Dashskins,13,6,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392180,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,csgo_mc_2392180,2,Dust2,Gaimin Gladiators,Dashskins,13,1,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2392180,2026-06-01T09:27:40.610670+00:00
5e,2026-03-27,csgo_mc_2391958,1,Anubis,GL,Alliance,14,16,Alliance,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391958,2026-06-01T09:27:40.610670+00:00
5e,2026-03-27,csgo_mc_2391958,2,Inferno,GL,Alliance,7,13,Alliance,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391958,2026-06-01T09:27:40.610670+00:00
5e,2026-03-28,csgo_mc_2391960,1,Dust2,M80,HEROIC Academy,11,13,HEROIC Academy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391960,2026-06-01T09:27:40.610670+00:00
5e,2026-03-28,csgo_mc_2391960,2,Mirage,M80,HEROIC Academy,10,13,HEROIC Academy,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391960,2026-06-01T09:27:40.610670+00:00
