source,date,start_time,match_id,event,event_id,event_grade,event_grade_label,event_status,stage,stage_detail,round,best_of,match_status,team1,team1_id,team1_rank,team2,team2_id,team2_rank,team1_match_score,team2_match_score,winner,team1_odds,team2_odds,map_count,source_match_url,fetched_at
5e,2026-04-05,2026-04-05 18:40:00+0800,csgo_mc_2393014,PGL 布加勒斯特 2026,csgo_tt_8048,2,S级赛事,past,小组赛,小组赛 第二轮,第二轮,3,completed,BC.Game,hltv_team_12878,,MIBR,csgo_tm_9215,,1,2,MIBR,2.03,1.79,3,https://event.5eplay.com/csgo/match/csgo_mc_2393014,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,2026-04-05 19:10:00+0800,csgo_mc_2393062,HLC 贝尔格莱德职业赛,csgo_tt_9038,4,B级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,BIG,csgo_tm_7532,,ex-Zero Tenacity,hltv_team_13573,,2,1,BIG,1.06,10.09,3,https://event.5eplay.com/csgo/match/csgo_mc_2393062,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,2026-04-05 20:00:00+0800,csgo_mc_2392862,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,淘汰赛,淘汰赛 总决赛,总决赛,5,completed,LVG,csgo_tm_8840,,TYLOO,csgo_tm_4863,,1,0,LVG,2.69,1.45,0,https://event.5eplay.com/csgo/match/csgo_mc_2392862,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,2026-04-05 23:10:00+0800,csgo_mc_2393064,HLC 贝尔格莱德职业赛,csgo_tt_9038,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,magic,hltv_team_13592,,BIG,csgo_tm_7532,,0,2,BIG,1.98,1.77,2,https://event.5eplay.com/csgo/match/csgo_mc_2393064,2026-06-01T09:27:40.610670+00:00
5e,2026-04-06,2026-04-06 02:00:00+0800,csgo_mc_2393066,HLC 贝尔格莱德职业赛,csgo_tt_9038,4,B级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,FaZe,csgo_tm_6667,,BIG,csgo_tm_7532,,1,2,BIG,1.29,3.56,3,https://event.5eplay.com/csgo/match/csgo_mc_2393066,2026-06-01T09:27:40.610670+00:00
5e,2026-04-06,2026-04-06 03:30:00+0800,csgo_mc_2392846,BB Circuit X 圣保罗狂欢节 2026,csgo_tt_9084,5,C级赛事,past,淘汰赛,淘汰赛 决赛,决赛,5,completed,paiN,csgo_tm_4773,,Gaimin Gladiators,csgo_tm_11571,,3,1,paiN,1.24,4.03,4,https://event.5eplay.com/csgo/match/csgo_mc_2392846,2026-06-01T09:27:40.610670+00:00
5e,2026-04-06,2026-04-06 15:00:00+0800,csgo_mc_2393020,PGL 布加勒斯特 2026,csgo_tt_8048,2,S级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,Legacy,hltv_team_12468,,MIBR,csgo_tm_9215,,1,2,MIBR,1.41,2.92,3,https://event.5eplay.com/csgo/match/csgo_mc_2393020,2026-06-01T09:27:40.610670+00:00
5e,2026-04-06,2026-04-06 18:10:00+0800,csgo_mc_2393021,PGL 布加勒斯特 2026,csgo_tt_8048,2,S级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,B8,csgo_tm_11241,,3DMAX,csgo_tm_4914,,1,2,3DMAX,1.52,2.51,3,https://event.5eplay.com/csgo/match/csgo_mc_2393021,2026-06-01T09:27:40.610670+00:00
5e,2026-04-06,2026-04-06 18:10:00+0800,csgo_mc_2393022,PGL 布加勒斯特 2026,csgo_tt_8048,2,S级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,NRG,csgo_tm_6673,,EYE,csgo_tm_11737,,0,2,EYE,1.6,2.33,2,https://event.5eplay.com/csgo/match/csgo_mc_2393022,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 22:25:00+0800,csgo_mc_2392450,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 决赛,决赛,3,completed,G2,csgo_tm_5995,,GL,csgo_tm_9928,,2,0,G2,1.37,3,2,https://event.5eplay.com/csgo/match/csgo_mc_2392450,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 00:45:00+0800,csgo_mc_2392451,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 败者组 半决赛,半决赛,3,completed,BB,hltv_team_12394,,Heroic,csgo_tm_7175,,2,1,BB,1.83,1.95,3,https://event.5eplay.com/csgo/match/csgo_mc_2392451,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 08:00:00+0800,csgo_mc_2392838,BB Circuit X 圣保罗狂欢节 2026,csgo_tt_9084,5,C级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,Gaimin Gladiators,csgo_tm_11571,,GameHunters,hltv_team_12988,,2,1,Gaimin Gladiators,1.11,6.88,3,https://event.5eplay.com/csgo/match/csgo_mc_2392838,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 11:00:00+0800,csgo_mc_2392686,XSE 钢盔杯 S2决赛,csgo_tt_9079,5,C级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,The Huns,hltv_team_12510,,TYLOO,csgo_tm_4863,,0,2,TYLOO,3.7,1.27,2,https://event.5eplay.com/csgo/match/csgo_mc_2392686,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 14:00:00+0800,csgo_mc_2392689,XSE 钢盔杯 S2决赛,csgo_tt_9079,5,C级赛事,past,淘汰赛,淘汰赛 败者组 半决赛,半决赛,3,completed,TYLOO,csgo_tm_4863,,RA,csgo_tm_11514,,2,0,TYLOO,1.18,4.34,2,https://event.5eplay.com/csgo/match/csgo_mc_2392689,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 15:45:00+0800,csgo_mc_2392860,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 决赛,决赛,3,completed,LVG,csgo_tm_8840,,TYLOO,csgo_tm_4863,,1,0,LVG,2.5,1.45,0,https://event.5eplay.com/csgo/match/csgo_mc_2392860,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 16:20:00+0800,csgo_mc_2392688,XSE 钢盔杯 S2决赛,csgo_tt_9079,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 决赛,决赛,3,completed,FlyQuest,hltv_team_12774,,CW,hltv_team_12646,,2,0,FlyQuest,1.15,5.54,2,https://event.5eplay.com/csgo/match/csgo_mc_2392688,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 17:50:00+0800,csgo_mc_2393005,PGL 布加勒斯特 2026,csgo_tt_8048,2,S级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,B8,csgo_tm_11241,,Wildcard,hltv_team_12257,,2,0,B8,1.31,3.5,2,https://event.5eplay.com/csgo/match/csgo_mc_2393005,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 18:10:00+0800,csgo_mc_2393006,PGL 布加勒斯特 2026,csgo_tt_8048,2,S级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,NRG,csgo_tm_6673,,Voca,hltv_team_13499,,2,0,NRG,1.38,3.04,2,https://event.5eplay.com/csgo/match/csgo_mc_2393006,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 18:30:00+0800,csgo_mc_2392861,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,CTG,hltv_team_13175,,TYLOO,csgo_tm_4863,,0,2,TYLOO,7.66,1.09,2,https://event.5eplay.com/csgo/match/csgo_mc_2392861,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 19:50:00+0800,csgo_mc_2393008,PGL 布加勒斯特 2026,csgo_tt_8048,2,S级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,Astralis,csgo_tm_6665,,MIBR,csgo_tm_9215,,2,0,Astralis,1.29,3.63,2,https://event.5eplay.com/csgo/match/csgo_mc_2393008,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 20:55:08+0800,csgo_mc_2392932,ESL 挑战者联赛 S51 亚太杯 第3季,csgo_tt_9112,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,TYLOO,csgo_tm_4863,,NEXVOID,hltv_team_13667,,0,1,NEXVOID,1.07,8.69,0,https://event.5eplay.com/csgo/match/csgo_mc_2392932,2026-06-01T09:27:40.610670+00:00
5e,2026-04-04,2026-04-04 21:00:00+0800,csgo_mc_2392452,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,GL,csgo_tm_9928,,BB,hltv_team_12394,,0,2,BB,2.16,1.67,2,https://event.5eplay.com/csgo/match/csgo_mc_2392452,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,2026-04-05 00:00:00+0800,csgo_mc_2392453,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,G2,csgo_tm_5995,,BB,hltv_team_12394,,2,1,G2,1.5,2.4,3,https://event.5eplay.com/csgo/match/csgo_mc_2392453,2026-06-01T09:27:40.610670+00:00
5e,2026-04-05,2026-04-05 00:40:00+0800,csgo_mc_2393057,HLC 贝尔格莱德职业赛,csgo_tt_9038,4,B级赛事,past,小组赛,小组赛,,3,completed,BIG,csgo_tm_7532,,Luminous,hltv_team_13783,,2,0,BIG,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2393057,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 22:00:00+0800,csgo_mc_2392666,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,B8,csgo_tm_11241,,3DMAX,csgo_tm_4914,,2,1,B8,1.9,1.8,3,https://event.5eplay.com/csgo/match/csgo_mc_2392666,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 23:00:00+0800,csgo_mc_2392446,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,G2,csgo_tm_5995,,BB,hltv_team_12394,,2,1,G2,1.44,2.72,3,https://event.5eplay.com/csgo/match/csgo_mc_2392446,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 01:00:00+0800,csgo_mc_2392667,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,BESTIA,hltv_team_12144,,B8,csgo_tm_11241,,1,2,B8,2.09,1.69,3,https://event.5eplay.com/csgo/match/csgo_mc_2392667,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 01:20:00+0800,csgo_mc_2392623,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 总决赛,总决赛,3,completed,Monte,csgo_tm_11811,,M80,hltv_team_12376,,1,2,M80,1.45,2.69,3,https://event.5eplay.com/csgo/match/csgo_mc_2392623,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 01:45:00+0800,csgo_mc_2392447,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,GL,csgo_tm_9928,,NIP,csgo_tm_4411,,2,1,GL,1.8,1.98,3,https://event.5eplay.com/csgo/match/csgo_mc_2392447,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 04:40:00+0800,csgo_mc_2392832,BB Circuit X 圣保罗狂欢节 2026,csgo_tt_9084,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Gaimin Gladiators,csgo_tm_11571,,Yawara,csgo_tm_11933,,2,0,Gaimin Gladiators,1.11,6.88,2,https://event.5eplay.com/csgo/match/csgo_mc_2392832,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 07:00:00+0800,csgo_mc_2392833,BB Circuit X 圣保罗狂欢节 2026,csgo_tt_9084,5,C级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,ODDIK,csgo_tm_11768,,Gaimin Gladiators,csgo_tm_11571,,2,0,ODDIK,1.9,1.8,2,https://event.5eplay.com/csgo/match/csgo_mc_2392833,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 14:00:00+0800,csgo_mc_2392857,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,LVG,csgo_tm_8840,,RA,csgo_tm_11514,,1,0,LVG,1.18,4.84,0,https://event.5eplay.com/csgo/match/csgo_mc_2392857,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 16:30:00+0800,csgo_mc_2392858,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,TYLOO,csgo_tm_4863,,CTG,hltv_team_13175,,2,0,TYLOO,1.05,11,2,https://event.5eplay.com/csgo/match/csgo_mc_2392858,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 18:00:00+0800,csgo_mc_2392449,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,BB,hltv_team_12394,,9INE,csgo_tm_10278,,2,0,BB,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2392449,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 19:09:56+0800,csgo_mc_2392922,ESL 挑战者联赛 S51 亚太杯 第3季,csgo_tt_9112,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 1/4决赛,1/4决赛,3,completed,TYLOO,csgo_tm_4863,,BMZ,hltv_team_13666,,0,1,BMZ,,,0,https://event.5eplay.com/csgo/match/csgo_mc_2392922,2026-06-01T09:27:40.610670+00:00
5e,2026-04-03,2026-04-03 20:00:00+0800,csgo_mc_2392448,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,Heroic,csgo_tm_7175,,NIP,csgo_tm_4411,,2,0,Heroic,1.69,2.13,2,https://event.5eplay.com/csgo/match/csgo_mc_2392448,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 22:00:00+0800,csgo_mc_2392660,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,B8,csgo_tm_11241,,3DMAX,csgo_tm_4914,,1,2,3DMAX,1.96,1.82,3,https://event.5eplay.com/csgo/match/csgo_mc_2392660,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 23:15:00+0800,csgo_mc_2392442,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 1/4决赛,1/4决赛,3,completed,GL,csgo_tm_9928,,9INE,csgo_tm_10278,,2,0,GL,1.51,2.51,2,https://event.5eplay.com/csgo/match/csgo_mc_2392442,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 01:05:00+0800,csgo_mc_2392620,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 决赛,决赛,3,completed,Monte,csgo_tm_11811,,M80,hltv_team_12376,,2,0,Monte,1.77,2.01,2,https://event.5eplay.com/csgo/match/csgo_mc_2392620,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 02:00:00+0800,csgo_mc_2392663,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,Phantom,hltv_team_13173,,B8,csgo_tm_11241,,1,2,B8,5.88,1.1,3,https://event.5eplay.com/csgo/match/csgo_mc_2392663,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 11:00:00+0800,csgo_mc_2392682,XSE 钢盔杯 S2决赛,csgo_tt_9079,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,FlyQuest,hltv_team_12774,,SemperFi,hltv_team_12901,,2,0,FlyQuest,1.4,2.88,2,https://event.5eplay.com/csgo/match/csgo_mc_2392682,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 16:00:00+0800,csgo_mc_2392664,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,淘汰赛,淘汰赛 败者组 半决赛,半决赛,3,completed,Falcons Force,hltv_team_13321,,B8,csgo_tm_11241,,1,2,B8,7.66,1.09,3,https://event.5eplay.com/csgo/match/csgo_mc_2392664,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 17:50:00+0800,csgo_mc_2392683,XSE 钢盔杯 S2决赛,csgo_tt_9079,5,C级赛事,past,淘汰赛,淘汰赛 败者组 首轮,首轮,3,completed,UR,hltv_team_13116,,TYLOO,csgo_tm_4863,,1,2,TYLOO,5.42,1.12,3,https://event.5eplay.com/csgo/match/csgo_mc_2392683,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 18:00:00+0800,csgo_mc_2392444,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 败者组 首轮,首轮,3,completed,Nemesis,hltv_team_13355,,Heroic,csgo_tm_7175,,0,2,Heroic,3.27,1.33,2,https://event.5eplay.com/csgo/match/csgo_mc_2392444,2026-06-01T09:27:40.610670+00:00
5e,2026-04-02,2026-04-02 21:00:00+0800,csgo_mc_2392622,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,M80,hltv_team_12376,,Alliance,hltv_team_12474,,2,1,M80,2.21,1.64,3,https://event.5eplay.com/csgo/match/csgo_mc_2392622,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 20:15:00+0800,csgo_mc_2392852,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,TYLOO,csgo_tm_4863,,RA,csgo_tm_11514,,2,0,TYLOO,1.23,3.74,2,https://event.5eplay.com/csgo/match/csgo_mc_2392852,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 22:20:00+0800,csgo_mc_2392612,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,HAVU,csgo_tm_7865,,Liquid,csgo_tm_5973,,1,2,Liquid,6,1.13,3,https://event.5eplay.com/csgo/match/csgo_mc_2392612,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 22:30:00+0800,csgo_mc_2392630,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,小组赛,小组赛,,1,completed,B8,csgo_tm_11241,,Z7,hltv_team_13712,,13,5,B8,1.06,10.09,1,https://event.5eplay.com/csgo/match/csgo_mc_2392630,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 00:00:00+0800,csgo_mc_2392633,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,小组赛,小组赛,,1,completed,B8,csgo_tm_11241,,AM,hltv_team_13237,,13,7,B8,1.37,3.08,1,https://event.5eplay.com/csgo/match/csgo_mc_2392633,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 02:25:00+0800,csgo_mc_2392614,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,M80,hltv_team_12376,,Aurora,csgo_tm_11861,,2,1,M80,4.44,1.21,3,https://event.5eplay.com/csgo/match/csgo_mc_2392614,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 02:45:00+0800,csgo_mc_2392617,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,Liquid,csgo_tm_5973,,Sashi,csgo_tm_11712,,0,2,Sashi,1.28,3.63,2,https://event.5eplay.com/csgo/match/csgo_mc_2392617,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 03:00:00+0800,csgo_mc_2392636,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,小组赛,小组赛,,1,completed,B8,csgo_tm_11241,,Phantom,hltv_team_13173,,13,3,B8,1.24,4.03,1,https://event.5eplay.com/csgo/match/csgo_mc_2392636,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 11:00:00+0800,csgo_mc_2392678,XSE 钢盔杯 S2决赛,csgo_tt_9079,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,FlyQuest,hltv_team_12774,,UR,hltv_team_13116,,2,0,FlyQuest,1.06,10.09,2,https://event.5eplay.com/csgo/match/csgo_mc_2392678,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 14:10:00+0800,csgo_mc_2392679,XSE 钢盔杯 S2决赛,csgo_tt_9079,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,TYLOO,csgo_tm_4863,,SemperFi,hltv_team_12901,,0,2,SemperFi,1.09,7.66,2,https://event.5eplay.com/csgo/match/csgo_mc_2392679,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 16:00:00+0800,csgo_mc_2392654,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,淘汰赛,淘汰赛 胜者组 1/4决赛,1/4决赛,3,completed,B8,csgo_tm_11241,,Falcons Force,hltv_team_13321,,2,0,B8,1.09,7.66,2,https://event.5eplay.com/csgo/match/csgo_mc_2392654,2026-06-01T09:27:40.610670+00:00
5e,2026-04-01,2026-04-01 20:05:00+0800,csgo_mc_2392441,Stake 排位赛 第1季,csgo_tt_8977,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 1/4决赛,1/4决赛,3,completed,Heroic,csgo_tm_7175,,BB,hltv_team_12394,,1,2,BB,1.77,2.02,3,https://event.5eplay.com/csgo/match/csgo_mc_2392441,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,2026-03-30 09:00:00+0800,csgo_mc_2392182,FERJEE In House 2026,csgo_tt_9049,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,Legacy,hltv_team_12468,,Gaimin Gladiators,csgo_tm_11571,,2,0,Legacy,1.32,3.38,2,https://event.5eplay.com/csgo/match/csgo_mc_2392182,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,2026-03-30 14:00:00+0800,csgo_mc_2392847,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,LVG,csgo_tm_8840,,Chaos,hltv_team_13719,,2,0,LVG,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2392847,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,2026-03-30 16:00:00+0800,csgo_mc_2392534,罗马帝国之声杯 第七季,csgo_tt_9043,4,B级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,SINNERS,csgo_tm_10577,,BB,hltv_team_12394,,1,2,BB,1.61,2.28,3,https://event.5eplay.com/csgo/match/csgo_mc_2392534,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,2026-03-30 19:00:00+0800,csgo_mc_2392594,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,Liquid,csgo_tm_5973,,Inner Circle,hltv_team_13117,,2,0,Liquid,1.38,2.96,2,https://event.5eplay.com/csgo/match/csgo_mc_2392594,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,2026-03-30 19:30:00+0800,csgo_mc_2392849,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,LVG,csgo_tm_8840,,CTG,hltv_team_13175,,2,0,LVG,1.05,7.22,2,https://event.5eplay.com/csgo/match/csgo_mc_2392849,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,2026-03-30 20:45:00+0800,csgo_mc_2392537,罗马帝国之声杯 第七季,csgo_tt_9043,4,B级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,Heroic,csgo_tm_7175,,Acend,hltv_team_13518,,1,2,Acend,1.16,5.34,3,https://event.5eplay.com/csgo/match/csgo_mc_2392537,2026-06-01T09:27:40.610670+00:00
5e,2026-03-30,2026-03-30 23:40:00+0800,csgo_mc_2392600,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,M80,hltv_team_12376,,BASEMENT BOYS,hltv_team_13181,,2,0,M80,1.16,5.34,2,https://event.5eplay.com/csgo/match/csgo_mc_2392600,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 00:00:00+0800,csgo_mc_2392183,FERJEE In House 2026,csgo_tt_9049,4,B级赛事,past,淘汰赛,淘汰赛 季军赛,季军赛,3,completed,paiN,csgo_tm_4773,,Gaimin Gladiators,csgo_tm_11571,,2,1,paiN,1.3,3.5,3,https://event.5eplay.com/csgo/match/csgo_mc_2392183,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 01:10:00+0800,csgo_mc_2392538,罗马帝国之声杯 第七季,csgo_tt_9043,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,BB,hltv_team_12394,,G2,csgo_tm_5995,,2,1,BB,3.94,1.25,3,https://event.5eplay.com/csgo/match/csgo_mc_2392538,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 05:40:00+0800,csgo_mc_2392541,罗马帝国之声杯 第七季,csgo_tt_9043,4,B级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,BESTIA,hltv_team_12144,,BB,hltv_team_12394,,0,2,BB,2.53,1.5,2,https://event.5eplay.com/csgo/match/csgo_mc_2392541,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 14:00:00+0800,csgo_mc_2392850,玉麒麟 POB S3,csgo_tt_9078,4,B级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,TYLOO,csgo_tm_4863,,Just Swing,hltv_team_13053,,2,1,TYLOO,1.02,15.28,3,https://event.5eplay.com/csgo/match/csgo_mc_2392850,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 18:00:00+0800,csgo_mc_2392624,帕肯挑战者 锦标赛 第三季,csgo_tt_9074,5,C级赛事,past,小组赛,小组赛,,1,completed,B8,csgo_tm_11241,,maquinas,csgo_tm_9728,,13,0,B8,1.11,6.88,1,https://event.5eplay.com/csgo/match/csgo_mc_2392624,2026-06-01T09:27:40.610670+00:00
5e,2026-03-31,2026-03-31 19:00:00+0800,csgo_mc_2392607,DraculaN 第六季,csgo_tt_9044,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 1/4决赛,1/4决赛,3,completed,Liquid,csgo_tm_5973,,M80,hltv_team_12376,,0,2,M80,1.57,2.35,2,https://event.5eplay.com/csgo/match/csgo_mc_2392607,2026-06-01T09:27:40.610670+00:00
